ID_TA,Rating,score1,score2,score3,score4,sum_score
d8499358,4.5,0.0,0.0,0.0,0.0,0.0
d7238508,3.0,3.5,4.0,4.0,3.5,15.0
d12972191,5.0,4.0,4.0,4.0,3.5,15.5
d720335,2.5,0.0,0.0,0.0,0.0,0.0
d7939772,1.5,0.0,0.0,0.0,0.0,0.0
d7604228,4.0,4.0,3.5,3.5,3.5,14.5
d991678,4.5,3.5,4.0,3.0,3.5,14.0
d8553758,2.5,4.5,4.0,0.0,4.0,12.5
d7130723,4.0,4.5,4.5,0.0,4.5,13.5
d4553190,4.0,3.5,3.5,3.5,3.5,14.0
d1469163,4.0,4.5,4.5,0.0,4.0,13.0
d5794927,4.0,4.0,4.0,0.0,4.5,12.5
d5566901,5.0,4.5,4.0,0.0,4.5,13.0
d6584552,4.5,0.0,0.0,0.0,0.0,0.0
d8485984,4.0,4.0,4.0,4.0,3.5,15.5
d2294129,3.5,3.5,3.5,0.0,3.5,10.5
d1065124,4.5,0.0,0.0,0.0,0.0,0.0
d9830909,4.0,4.5,4.5,0.0,4.5,13.5
d12716306,4.0,0.0,0.0,0.0,0.0,0.0
d1770375,4.5,3.5,3.5,0.0,2.5,9.5
d6596736,4.0,2.5,3.0,3.0,3.0,11.5
d10745482,4.5,0.0,0.0,0.0,0.0,0.0
d9812408,4.0,3.5,4.0,4.0,3.0,14.5
d720327,4.0,0.0,0.0,0.0,0.0,0.0
d4771998,3.5,4.5,5.0,0.0,5.0,14.5
d12076815,4.5,4.0,4.0,0.0,3.5,11.5
d12028049,4.5,4.0,4.5,0.0,3.5,12.0
d12195919,3.5,0.0,0.0,0.0,0.0,0.0
d6353436,4.0,3.5,4.0,0.0,3.5,11.0
d2216441,1.5,3.5,3.5,4.0,3.5,14.5
d734236,4.5,0.0,0.0,0.0,0.0,0.0
d6387233,4.5,3.5,4.0,3.0,3.5,14.0
d2178092,4.0,4.5,4.5,4.5,4.5,18.0
d10843558,5.0,4.0,5.0,0.0,4.0,13.0
d9766113,5.0,0.0,0.0,0.0,0.0,0.0
d7702910,4.0,4.0,4.0,4.0,3.5,15.5
d2143219,4.0,5.0,4.5,0.0,5.0,14.5
d697513,4.0,3.5,4.0,4.0,3.5,15.0
d3754490,4.0,4.5,4.5,0.0,4.5,13.5
d2717524,3.5,0.0,0.0,0.0,0.0,0.0
d6387209,3.5,0.0,0.0,0.0,0.0,0.0
d6509351,4.0,3.0,3.5,3.0,3.5,13.0
d7160544,3.5,0.0,0.0,0.0,0.0,0.0
d3678904,4.5,3.5,4.0,0.0,3.5,11.0
d4594213,4.5,3.5,3.5,0.0,4.0,11.0
d786145,4.0,4.0,4.0,0.0,3.5,11.5
d2615638,3.5,3.5,3.0,2.0,3.5,12.0
d2258971,4.0,3.5,3.5,0.0,3.5,10.5
d10026670,5.0,3.5,3.5,0.0,3.5,10.5
d10232563,4.5,0.0,0.0,0.0,0.0,0.0
d8322337,4.5,4.0,4.0,3.5,4.0,15.5
d7007497,4.0,3.5,3.5,3.5,3.5,14.0
d3531513,3.0,0.0,0.0,0.0,0.0,0.0
d6979679,2.5,3.5,3.5,3.0,3.5,13.5
d12207498,4.0,3.5,3.5,3.5,3.5,14.0
d5493060,4.0,0.0,0.0,0.0,0.0,0.0
d7283507,4.5,4.0,4.0,3.0,4.0,15.0
d4366659,4.0,4.0,3.5,0.0,3.0,10.5
d2514255,4.0,3.0,3.0,3.0,3.0,12.0
d11779213,4.0,5.0,5.0,0.0,5.0,15.0
d4664234,4.0,3.0,3.0,3.0,3.0,12.0
d4084436,4.5,5.0,5.0,0.0,5.0,15.0
d4735909,3.5,0.0,0.0,0.0,0.0,0.0
d6883503,4.0,0.0,0.0,0.0,0.0,0.0
d4022130,4.0,4.5,4.0,0.0,4.5,13.0
d7742556,4.0,4.5,4.5,0.0,4.5,13.5
d10384385,4.0,0.0,0.0,0.0,0.0,0.0
d8581485,4.0,4.5,4.5,0.0,4.5,13.5
d1185140,5.0,4.5,5.0,0.0,4.0,13.5
d1575115,3.0,0.0,0.0,0.0,0.0,0.0
d11748951,4.0,3.5,4.0,3.5,3.5,14.5
d5102994,4.5,0.0,0.0,0.0,0.0,0.0
d4664136,4.5,3.5,3.5,3.5,3.0,13.5
d5790645,2.5,0.0,0.0,0.0,0.0,0.0
d6902622,4.0,4.0,4.0,4.0,3.5,15.5
d1948084,3.0,0.0,0.0,0.0,0.0,0.0
d2562129,4.0,4.5,4.5,4.0,4.0,17.0
d7160818,4.5,4.0,4.0,4.0,4.0,16.0
d1084017,3.5,0.0,0.0,0.0,0.0,0.0
d5243336,4.5,0.0,0.0,0.0,0.0,0.0
d8361333,3.0,4.0,4.0,4.5,4.0,16.5
d2173304,3.5,4.0,4.0,0.0,4.0,12.0
d12211469,3.5,4.0,3.0,0.0,4.0,11.0
d7173319,4.0,4.0,4.0,4.0,3.5,15.5
d10809461,5.0,3.5,3.5,0.0,3.0,10.0
d8089678,3.0,3.5,3.0,3.0,3.5,13.0
d6404217,4.0,4.5,4.5,0.0,4.5,13.5
d2008680,4.0,0.0,0.0,0.0,0.0,0.0
d2142592,4.0,4.0,4.5,4.5,4.0,17.0
d997456,3.5,0.0,0.0,0.0,0.0,0.0
d10416601,5.0,0.0,0.0,0.0,0.0,0.0
d10485157,4.0,0.0,0.0,0.0,0.0,0.0
d8069747,4.5,4.5,4.0,0.0,4.0,12.5
d8343965,2.5,0.0,0.0,0.0,0.0,0.0
d2185882,4.0,0.0,0.0,0.0,0.0,0.0
d7124010,3.5,0.0,0.0,0.0,0.0,0.0
d3485782,3.0,0.0,0.0,0.0,0.0,0.0
d2661862,3.0,4.0,4.0,4.0,3.5,15.5
d7276803,3.5,0.0,0.0,0.0,0.0,0.0
d3641032,3.5,2.5,3.5,0.0,3.5,9.5
d1036996,4.5,3.5,4.0,4.0,3.5,15.0
d8339761,3.0,4.5,4.0,0.0,4.5,13.0
d2085945,5.0,4.0,4.0,4.5,4.0,16.5
d4422265,4.5,0.0,0.0,0.0,0.0,0.0
d5510292,3.5,3.5,3.5,4.0,3.5,14.5
d6207276,4.5,0.0,0.0,0.0,0.0,0.0
d11993425,3.5,4.0,4.0,0.0,4.0,12.0
d6440870,3.5,4.0,4.0,0.0,4.5,12.5
d4769660,4.5,3.0,3.0,2.5,3.0,11.5
d940329,3.5,4.5,4.5,4.5,4.0,17.5
d4996060,4.0,4.5,4.0,0.0,4.0,12.5
d5933896,3.0,2.0,2.0,0.0,2.0,6.0
d1327654,4.0,3.5,3.5,0.0,3.5,10.5
d3686080,4.5,0.0,0.0,0.0,0.0,0.0
d718539,4.0,5.0,4.5,0.0,4.5,14.0
d6909695,4.5,4.5,4.5,0.0,4.0,13.0
d943861,3.0,3.5,4.0,3.5,3.5,14.5
d1759080,4.0,4.0,4.0,3.5,4.0,15.5
d5486339,4.0,0.0,0.0,0.0,0.0,0.0
d4454626,4.5,3.5,4.0,0.0,4.0,11.5
d10087488,3.0,0.0,0.0,0.0,0.0,0.0
d4923241,4.5,4.5,4.5,4.0,4.0,17.0
d3737121,3.5,0.0,0.0,0.0,0.0,0.0
d12912094,5.0,3.5,3.5,3.0,3.0,13.0
d12910880,3.5,3.5,4.0,4.0,3.5,15.0
d1852571,4.0,4.0,4.0,4.0,3.5,15.5
d10468925,5.0,4.0,4.5,0.0,4.0,12.5
d8476392,4.5,4.5,5.0,0.0,5.0,14.5
d3643761,3.5,4.5,4.5,0.0,4.5,13.5
d3331208,4.0,4.5,4.0,4.5,4.5,17.5
d2010434,3.5,4.0,3.5,3.0,3.0,13.5
d10712189,5.0,3.5,3.5,3.5,4.0,14.5
d5122724,4.5,0.0,0.0,0.0,0.0,0.0
d10460455,4.5,3.5,3.5,3.5,3.5,14.0
d1867350,4.0,3.5,3.5,3.5,3.5,14.0
d4559257,3.5,0.0,0.0,0.0,0.0,0.0
d7341685,4.5,4.5,3.0,3.5,4.5,15.5
d1496321,4.0,0.0,0.0,0.0,0.0,0.0
d2367877,2.5,4.0,4.5,0.0,4.0,12.5
d8684892,3.0,3.5,4.0,4.0,3.5,15.0
d2369100,3.5,2.5,4.0,0.0,3.5,10.0
d718419,4.0,4.5,4.5,0.0,4.0,13.0
d8809194,4.0,3.5,3.5,4.0,3.5,14.5
d2411234,4.5,3.5,3.5,0.0,3.0,10.0
d802228,4.0,4.0,4.0,3.5,4.0,15.5
d8707580,4.5,3.5,3.5,0.0,4.0,11.0
d9751133,2.0,3.5,3.5,3.0,3.5,13.5
d8114710,4.0,4.0,4.0,4.5,4.0,16.5
d12670824,4.5,0.0,0.0,0.0,0.0,0.0
d3653330,4.0,4.0,4.0,0.0,4.0,12.0
d9792149,4.5,4.0,4.0,0.0,4.0,12.0
d7082804,3.5,4.0,4.5,0.0,4.0,12.5
d2720712,4.0,4.0,4.5,4.0,3.5,16.0
d5794782,3.5,4.0,4.0,4.0,4.0,16.0
d5868271,4.0,4.0,4.0,4.5,4.5,17.0
d1946076,3.5,4.0,4.0,4.5,4.0,16.5
d4770180,3.5,3.0,3.0,2.5,3.5,12.0
d697929,4.0,5.0,5.0,0.0,5.0,15.0
d2442512,3.0,4.5,4.5,4.5,4.5,18.0
d1044344,4.0,4.0,4.0,0.0,4.0,12.0
d779067,3.5,0.0,0.0,0.0,0.0,0.0
d6856850,4.5,0.0,0.0,0.0,0.0,0.0
d7597162,4.0,0.0,0.0,0.0,0.0,0.0
d9758183,4.5,5.0,4.5,4.5,5.0,19.0
d3842515,4.0,4.0,4.5,3.0,4.5,16.0
d8398466,4.0,3.5,3.0,3.0,4.0,13.5
d11657373,4.0,4.5,5.0,0.0,4.0,13.5
d1212005,4.0,0.0,0.0,0.0,0.0,0.0
d12447534,4.0,0.0,0.0,0.0,0.0,0.0
d11622707,4.5,5.0,5.0,0.0,5.0,15.0
d1353542,4.5,3.5,3.0,3.5,3.5,13.5
d5791730,5.0,3.5,3.5,0.0,3.5,10.5
d4745123,4.0,4.0,4.0,4.0,3.5,15.5
d2657001,4.5,4.0,4.0,3.5,4.0,15.5
d1331171,4.5,0.0,0.0,0.0,0.0,0.0
d7811215,1.0,3.0,3.0,3.5,3.0,12.5
d11689224,4.5,4.5,4.0,4.0,4.0,16.5
d2014768,4.5,4.5,4.0,0.0,4.5,13.0
d2362966,3.5,4.0,3.5,3.5,3.0,14.0
d3754690,3.0,3.5,3.5,0.0,3.0,10.0
d12670300,4.0,3.0,3.5,0.0,3.0,9.5
d10754220,2.5,4.0,4.0,3.5,4.0,15.5
d9711103,4.0,4.0,4.0,4.0,4.0,16.0
d8393556,4.0,0.0,0.0,0.0,0.0,0.0
d12690611,3.5,0.0,0.0,0.0,0.0,0.0
d12208688,5.0,4.0,4.0,0.0,3.5,11.5
d7261832,4.0,0.0,0.0,0.0,0.0,0.0
d3946209,5.0,2.0,2.0,2.5,2.0,8.5
d1857273,3.5,4.5,4.5,0.0,4.5,13.5
d1023088,4.0,0.0,0.0,0.0,0.0,0.0
d2432436,3.5,4.0,4.5,4.0,3.5,16.0
d7127920,5.0,4.0,4.0,0.0,3.5,11.5
d12404633,3.5,0.0,0.0,0.0,0.0,0.0
d10846769,4.0,3.5,3.5,4.0,3.5,14.5
d6715442,2.5,4.5,5.0,0.0,4.0,13.5
d7716541,4.0,4.0,3.5,3.0,4.0,14.5
d8336231,4.5,3.5,3.5,3.5,4.0,14.5
d8339557,4.5,3.5,3.5,4.0,3.5,14.5
d8009660,4.0,0.0,0.0,0.0,0.0,0.0
d4156204,4.0,4.0,4.0,4.5,4.0,16.5
d7288630,4.0,0.0,0.0,0.0,0.0,0.0
d8384250,4.0,4.0,4.0,3.5,4.0,15.5
d1860578,4.0,0.0,0.0,0.0,0.0,0.0
d13167486,4.5,3.5,3.5,3.0,3.5,13.5
d733740,4.0,0.0,0.0,0.0,0.0,0.0
d953261,3.5,0.0,0.0,0.0,0.0,0.0
d7124548,3.0,4.5,4.0,3.0,4.0,15.5
d5617347,3.0,3.5,4.0,0.0,4.0,11.5
d10679589,4.5,3.5,3.5,4.0,3.5,14.5
d12128268,3.0,0.0,0.0,0.0,0.0,0.0
d5603846,4.5,4.5,4.0,3.5,3.5,15.5
d4366633,3.5,3.0,3.5,0.0,3.5,10.0
d10641469,2.5,4.5,4.5,0.0,4.5,13.5
d782156,4.5,3.5,4.0,3.0,4.0,14.5
d3814080,3.0,4.5,5.0,0.0,4.0,13.5
d13129071,5.0,0.0,0.0,0.0,0.0,0.0
d3801240,3.5,4.0,4.5,0.0,4.0,12.5
d8784768,4.5,0.0,0.0,0.0,0.0,0.0
d1322330,4.0,4.5,4.5,5.0,4.5,18.5
d5815842,3.0,3.5,4.0,3.5,3.5,14.5
d8429101,4.5,0.0,0.0,0.0,0.0,0.0
d3396275,4.0,4.5,4.0,0.0,4.5,13.0
d991542,4.5,5.0,5.0,0.0,4.5,14.5
d6001452,4.5,0.0,0.0,0.0,0.0,0.0
d777527,4.0,4.5,4.5,0.0,4.0,13.0
d8418176,5.0,2.5,2.5,3.5,3.0,11.5
d1104385,3.5,4.0,3.5,4.0,3.5,15.0
d8133312,3.5,0.0,0.0,0.0,0.0,0.0
d1013849,4.0,0.0,0.0,0.0,0.0,0.0
d1008189,4.0,0.0,0.0,0.0,0.0,0.0
d2328814,4.0,4.5,4.5,0.0,4.5,13.5
d13477951,4.0,0.0,0.0,0.0,0.0,0.0
d10468443,3.5,4.0,4.5,4.5,5.0,18.0
d1360120,4.0,0.0,0.0,0.0,0.0,0.0
d1044905,3.5,4.5,4.5,0.0,4.5,13.5
d2049389,4.0,4.5,4.0,4.5,4.0,17.0
d4059178,4.5,3.5,3.5,3.5,3.0,13.5
d12616101,4.0,5.0,5.0,4.5,5.0,19.5
d8320224,3.0,0.0,0.0,0.0,0.0,0.0
d2483581,4.5,3.5,3.5,3.5,3.5,14.0
d1632400,3.5,3.5,3.5,3.0,3.5,13.5
d9808312,4.5,0.0,0.0,0.0,0.0,0.0
d4844994,4.0,0.0,0.0,0.0,0.0,0.0
d11882161,4.5,3.0,3.0,3.5,3.0,12.5
d7160729,4.0,4.0,4.0,0.0,4.0,12.0
d6555553,4.0,4.5,4.5,4.0,4.5,17.5
d10347901,4.0,4.5,4.5,0.0,4.5,13.5
d5816217,2.0,0.0,0.0,0.0,0.0,0.0
d7686629,5.0,2.0,2.5,2.0,2.0,8.5
d6714296,4.0,3.5,3.0,3.0,3.0,12.5
d8362311,4.0,0.0,5.0,0.0,5.0,10.0
d12861764,3.5,4.5,4.5,0.0,4.5,13.5
d7123235,3.5,0.0,0.0,0.0,0.0,0.0
d11710036,4.0,3.5,3.0,3.5,3.0,13.0
d945673,3.5,4.0,4.0,4.0,4.0,16.0
d793641,4.0,4.0,3.0,2.5,3.5,13.0
d3573494,3.5,4.5,4.0,0.0,4.0,12.5
d1484314,4.0,0.0,0.0,0.0,0.0,0.0
d3410657,4.0,3.5,4.0,0.0,3.5,11.0
d3733981,3.5,4.5,5.0,0.0,4.0,13.5
d12438465,4.0,4.5,4.5,0.0,4.5,13.5
d5523143,3.0,0.0,0.0,0.0,0.0,0.0
d8853237,4.5,3.0,3.5,2.5,3.5,12.5
d5488984,1.5,4.0,4.5,0.0,4.5,13.0
d5486633,3.5,4.0,4.5,0.0,4.5,13.0
d3326188,3.0,4.0,3.0,3.5,4.0,14.5
d13195587,3.0,4.5,4.5,0.0,4.5,13.5
d4794221,4.5,4.0,4.0,4.0,4.0,16.0
d4093352,4.0,3.5,3.5,0.0,3.0,10.0
d4886119,3.5,3.5,3.5,2.5,3.5,13.0
d11925558,4.0,4.0,3.5,4.0,3.5,15.0
d3730775,3.0,0.0,0.0,0.0,0.0,0.0
d793653,4.0,4.5,5.0,0.0,4.5,14.0
d7799485,5.0,0.0,0.0,0.0,0.0,0.0
d1534926,2.5,0.0,0.0,0.0,0.0,0.0
d943916,4.0,0.0,0.0,0.0,0.0,0.0
d719799,4.5,0.0,0.0,0.0,0.0,0.0
d1234426,4.0,0.0,0.0,0.0,0.0,0.0
d4363770,3.5,4.5,4.0,0.0,4.0,12.5
d3528375,4.0,4.0,4.0,3.5,3.5,15.0
d11668002,1.0,3.5,3.5,0.0,3.0,10.0
d9836681,5.0,4.0,4.0,4.0,4.0,16.0
d10934451,4.0,0.0,0.0,0.0,0.0,0.0
d11952754,4.5,4.0,4.5,0.0,3.5,12.0
d10800073,5.0,4.0,3.5,0.0,3.5,11.0
d733545,4.5,3.5,4.0,0.0,3.5,11.0
d1126487,3.5,4.0,3.5,0.0,3.5,11.0
d12210518,5.0,4.5,4.5,4.0,3.5,16.5
d4150091,4.0,4.5,4.5,0.0,4.5,13.5
d4607692,4.0,3.0,3.5,3.5,3.5,13.5
d5815118,3.0,4.0,4.0,0.0,4.0,12.0
d5007149,4.0,4.5,4.5,0.0,4.0,13.0
d2697759,3.5,4.5,4.5,0.0,4.5,13.5
d4037942,3.0,0.0,0.0,0.0,0.0,0.0
d5259746,4.0,4.5,4.5,4.0,4.0,17.0
d1853319,4.0,3.5,3.5,4.0,3.5,14.5
d3622319,2.5,0.0,0.0,0.0,0.0,0.0
d4424352,4.5,3.0,3.5,3.0,3.5,13.0
d3474568,3.0,3.5,3.0,0.0,4.0,10.5
d8432085,3.0,0.0,0.0,0.0,0.0,0.0
d2013435,4.5,0.0,0.0,0.0,0.0,0.0
d7789308,4.5,4.0,3.5,4.0,3.5,15.0
d5580891,4.5,4.0,4.0,0.0,4.5,12.5
d3393124,4.5,3.5,3.5,3.0,3.5,13.5
d2621534,4.5,0.0,0.0,0.0,0.0,0.0
d787349,3.5,0.0,0.0,0.0,0.0,0.0
d733478,4.5,4.5,4.5,4.0,4.0,17.0
d1126707,3.5,2.5,3.0,3.5,3.0,12.0
d6697247,4.5,3.0,3.0,3.5,3.0,12.5
d10470990,3.0,0.0,0.0,0.0,0.0,0.0
d1213216,3.5,0.0,0.0,0.0,0.0,0.0
d4769770,2.5,4.0,4.0,0.0,4.0,12.0
d1061203,4.0,5.0,4.0,0.0,4.5,13.5
d1044471,3.0,3.0,3.5,0.0,3.0,9.5
d4197472,4.0,0.0,0.0,0.0,0.0,0.0
d8607471,4.0,3.5,3.5,3.5,3.5,14.0
d6623859,4.0,4.5,4.5,0.0,4.5,13.5
d5220334,4.0,4.5,4.5,0.0,4.0,13.0
d2005464,3.5,4.5,4.0,4.0,3.5,16.0
d697830,4.5,4.0,4.0,0.0,4.0,12.0
d2083493,4.0,4.0,3.5,0.0,4.5,12.0
d10057111,4.5,4.0,3.5,0.0,4.0,11.5
d2034376,3.0,3.5,3.5,4.0,3.5,14.5
d1154291,4.0,0.0,0.0,0.0,0.0,0.0
d12449962,4.5,3.5,2.5,0.0,3.0,9.0
d8692744,4.5,0.0,0.0,0.0,0.0,0.0
d7294428,4.5,0.0,0.0,0.0,0.0,0.0
d10842967,3.5,0.0,0.0,0.0,0.0,0.0
d2373990,5.0,0.0,0.0,0.0,0.0,0.0
d4735776,3.5,3.0,2.5,0.0,3.0,8.5
d5768681,2.5,4.0,4.5,0.0,4.0,12.5
d8364770,4.0,3.5,4.0,3.5,3.5,14.5
d7705263,4.0,0.0,0.0,0.0,0.0,0.0
d2149612,3.5,0.0,0.0,0.0,0.0,0.0
d1006893,4.0,5.0,5.0,0.0,5.0,15.0
d12594169,5.0,0.0,0.0,0.0,0.0,0.0
d12944013,4.0,3.5,3.5,3.0,3.0,13.0
d8134836,4.5,0.0,0.0,0.0,0.0,0.0
d720880,4.0,0.0,0.0,0.0,0.0,0.0
d4844339,3.5,4.0,3.5,0.0,4.0,11.5
d11959082,4.5,0.0,0.0,0.0,0.0,0.0
d1821684,4.0,4.0,4.0,0.0,4.0,12.0
d4494729,3.0,3.0,3.0,3.0,3.0,12.0
d10021789,4.5,0.0,0.0,0.0,0.0,0.0
d7742983,3.5,4.0,4.0,4.5,4.5,17.0
d733389,4.0,4.5,4.0,4.0,4.0,16.5
d4832500,4.0,4.5,4.5,3.5,4.0,16.5
d4287848,3.5,4.0,3.5,3.5,3.0,14.0
d3439658,5.0,3.5,3.5,4.5,3.0,14.5
d1983004,3.5,0.0,0.0,0.0,0.0,0.0
d12741799,5.0,0.0,0.0,0.0,0.0,0.0
d6848021,4.5,2.0,2.0,0.0,2.5,6.5
d12562867,5.0,0.0,0.0,0.0,0.0,0.0
d13163499,4.0,0.0,0.0,0.0,0.0,0.0
d10812810,4.5,3.5,3.0,3.0,3.0,12.5
d2251875,4.0,4.0,4.5,3.5,3.5,15.5
d3785815,3.5,4.0,4.0,4.0,4.0,16.0
d5865053,4.5,3.5,3.5,3.5,3.5,14.0
d12448222,3.5,3.5,3.5,0.0,4.0,11.0
d5509525,4.5,0.0,0.0,0.0,0.0,0.0
d3357511,4.5,4.5,4.5,0.0,4.5,13.5
d3967437,4.5,3.0,3.0,3.0,3.0,12.0
d8498250,1.0,3.5,3.5,3.5,3.0,13.5
d1945721,4.0,4.0,4.0,3.5,3.5,15.0
d3869518,3.5,0.0,0.0,0.0,0.0,0.0
d7166193,4.0,0.0,0.0,0.0,0.0,0.0
d12071777,3.0,3.5,3.5,3.5,4.0,14.5
d4261065,4.0,0.0,0.0,0.0,0.0,0.0
d4831827,3.5,3.5,3.5,0.0,4.0,11.0
d5489226,3.0,3.0,3.0,2.5,3.0,11.5
d7070037,3.5,0.0,0.0,0.0,0.0,0.0
d4834309,4.5,2.5,2.5,3.0,2.0,10.0
d5254902,4.0,0.0,0.0,0.0,0.0,0.0
d7123785,4.0,4.0,4.0,4.5,4.0,16.5
d716319,4.0,4.5,4.5,4.0,4.5,17.5
d9797930,5.0,3.0,3.0,0.0,3.0,9.0
d4783611,4.5,3.5,4.0,0.0,3.5,11.0
d2403610,3.5,3.5,3.5,3.5,3.0,13.5
d7991334,4.0,0.0,0.0,0.0,0.0,0.0
d2198075,3.5,4.0,3.5,0.0,3.5,11.0
d3364870,4.0,4.5,4.5,0.0,4.0,13.0
d1144540,4.0,0.0,0.0,0.0,0.0,0.0
d12671975,4.0,3.5,4.0,3.5,3.5,14.5
d8515519,4.5,3.5,3.5,3.5,3.5,14.0
d800766,4.0,4.5,5.0,0.0,5.0,14.5
d11921205,2.0,4.5,4.0,0.0,4.0,12.5
d12741717,4.5,0.0,0.0,0.0,0.0,0.0
d1190634,4.0,4.5,4.5,0.0,4.5,13.5
d12524038,3.5,0.0,0.0,0.0,0.0,0.0
d966489,4.0,3.5,3.5,0.0,3.5,10.5
d12342756,4.5,3.5,4.5,0.0,3.5,11.5
d954469,4.0,3.0,3.5,0.0,3.0,9.5
d1319587,4.0,4.5,3.5,0.0,4.5,12.5
d2484731,4.5,4.0,4.0,0.0,3.5,11.5
d2454275,4.0,3.0,3.5,3.0,3.0,12.5
d5927937,3.5,0.0,0.0,0.0,0.0,0.0
d8610209,5.0,4.0,4.5,0.0,4.0,12.5
d1334015,4.0,0.0,0.0,0.0,0.0,0.0
d10188698,3.5,3.5,3.5,3.5,3.5,14.0
d2399134,4.0,4.5,4.0,0.0,4.5,13.0
d6166981,4.0,4.0,4.0,3.5,4.0,15.5
d8515485,4.5,3.5,3.5,3.5,3.5,14.0
d5122996,4.5,4.0,4.0,0.0,3.5,11.5
d8130518,3.0,4.5,4.0,0.0,4.0,12.5
d4061130,4.0,4.0,4.0,4.0,3.5,15.5
d9721055,4.5,3.5,3.5,3.5,3.0,13.5
d5487287,3.5,3.0,2.0,0.0,3.0,8.0
d5486156,1.0,0.0,0.0,0.0,0.0,0.0
d1112131,4.0,5.0,4.5,0.0,4.5,14.0
d8537733,4.0,0.0,0.0,0.0,0.0,0.0
d694434,4.0,0.0,0.0,0.0,0.0,0.0
d3708890,3.5,4.5,4.5,0.0,4.5,13.5
d2081269,4.0,4.0,3.5,0.0,3.5,11.0
d7905760,3.5,4.0,4.5,0.0,4.5,13.0
d8306653,2.5,0.0,0.0,0.0,0.0,0.0
d11774873,2.5,4.0,4.0,0.0,4.0,12.0
d782208,3.5,4.0,4.5,0.0,4.0,12.5
d11737291,2.0,0.0,0.0,0.0,0.0,0.0
d5027108,5.0,3.0,3.0,3.0,2.5,11.5
d6726777,3.5,3.5,4.0,4.0,4.0,15.5
d8861490,4.5,0.0,0.0,0.0,0.0,0.0
d9809498,4.5,4.5,3.5,3.5,4.0,15.5
d8443347,3.5,2.5,3.0,2.5,3.0,11.0
d4607843,4.5,0.0,0.0,0.0,0.0,0.0
d1381584,4.0,0.0,0.0,0.0,0.0,0.0
d944919,4.0,4.0,4.0,0.0,4.0,12.0
d6570726,4.0,3.5,3.5,3.5,3.5,14.0
d1904019,4.0,3.5,3.5,3.0,3.5,13.5
d12867921,5.0,4.5,4.5,4.0,4.5,17.5
d1356054,3.5,4.5,4.5,0.0,4.0,13.0
d12143894,2.5,4.0,4.5,0.0,4.5,13.0
d4769028,4.0,0.0,0.0,0.0,0.0,0.0
d7693489,5.0,3.5,4.0,0.0,4.0,11.5
d1010023,4.0,3.5,3.5,3.5,3.0,13.5
d7594222,3.5,4.0,4.0,4.0,3.5,15.5
d3512851,4.5,0.0,0.0,0.0,0.0,0.0
d1749429,3.5,3.5,4.0,0.0,4.0,11.5
d5267806,4.0,3.5,4.0,4.0,4.0,15.5
d10061181,4.5,4.0,3.5,3.5,3.5,14.5
d12506172,2.5,3.0,3.5,3.0,3.0,12.5
d1155688,3.5,4.5,4.0,4.0,4.0,16.5
d5122044,5.0,5.0,5.0,0.0,4.5,14.5
d1023156,4.0,3.5,4.0,0.0,3.5,11.0
d12081616,4.0,3.5,3.5,3.5,3.5,14.0
d6891728,4.5,3.0,3.0,0.0,3.0,9.0
d10845254,4.5,3.5,4.0,3.5,4.0,15.0
d1474629,3.5,3.5,4.0,0.0,3.5,11.0
d12153499,4.0,4.0,4.0,4.0,4.0,16.0
d11651307,4.0,3.0,3.5,0.0,3.0,9.5
d10626928,4.5,2.0,2.0,2.0,1.5,7.5
d7234086,4.5,0.0,0.0,0.0,0.0,0.0
d9980936,4.5,0.0,0.0,0.0,0.0,0.0
d6437497,4.5,0.0,0.0,0.0,0.0,0.0
d1177137,4.0,3.0,3.0,0.0,2.5,8.5
d8795409,4.5,0.0,0.0,0.0,0.0,0.0
d10277102,5.0,0.0,0.0,0.0,0.0,0.0
d878295,4.0,0.0,0.0,0.0,0.0,0.0
d6891423,4.5,3.0,3.0,0.0,2.5,8.5
d8860948,5.0,4.0,4.5,4.5,4.0,17.0
d9468467,4.5,0.0,0.0,0.0,0.0,0.0
d5989343,3.5,3.5,4.0,0.0,3.5,11.0
d12065275,5.0,0.0,0.0,0.0,0.0,0.0
d10686379,5.0,0.0,0.0,0.0,0.0,0.0
d3685055,3.5,0.0,0.0,0.0,0.0,0.0
d5220436,1.5,0.0,0.0,0.0,0.0,0.0
d719513,4.0,4.0,4.0,0.0,4.0,12.0
d3977146,4.5,0.0,0.0,0.0,0.0,0.0
d8395151,3.5,4.0,4.0,4.0,4.0,16.0
d3293464,4.0,3.0,2.0,0.0,2.0,7.0
d1905815,4.0,0.0,0.0,0.0,0.0,0.0
d11979187,3.5,5.0,4.5,0.0,5.0,14.5
d3422151,4.0,4.0,4.5,0.0,3.5,12.0
d3492324,3.5,4.5,4.5,0.0,4.5,13.5
d964176,3.5,4.5,4.5,0.0,4.0,13.0
d4770084,4.0,0.0,0.0,0.0,0.0,0.0
d778742,4.0,3.5,4.0,4.0,3.5,15.0
d12786736,4.0,4.5,4.0,3.5,4.0,16.0
d6159015,4.5,3.5,4.0,3.0,3.5,14.0
d8353490,4.5,0.0,0.0,0.0,0.0,0.0
d4289290,3.0,0.0,0.0,0.0,0.0,0.0
d12115192,4.0,4.5,4.5,0.0,4.5,13.5
d12148796,3.0,4.5,4.0,0.0,4.0,12.5
d3195572,3.5,4.5,4.5,4.0,4.5,17.5
